"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Burkina Faso","BFA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","95.5647216323112","94.7523489659091","94.507988368463","94.3322603046155","92.2892391086078","91.2889025540898","91.9530665373066","94.3230341447958","93.9386833174731","94.1744588501321","93.397767039587","92.1938434025956","90.0292036342453","88.1182342975979","82.2943811644564","91.267257308273","87.6795702722398","94.8748109583911","94.0386828240973","96.7337074769658","99.441205830041","100.305018388957","97.2952400966408","96.3904851116264","95.54576044764","98.151346498675","99.8440092238575","97.4996609073665","97.3433790436373","94.4870205430129","94.5758661430951","91.6555268674409","91.3786230861955","92.2626000068009","83.6598120747345","88.54101683819","92.108376512618","88.3995784044462","91.1490206371072","96.3448101731592","95.3787838371336","100.093555579527","94.9836634948484","92.0059696876346","92.8085510417494","91.9519470536075","93.5893342662705","92.078848827578","90.9634476504195","90.1506120361586","83.4824896555895","80.1795024111114","79.1898295225502","82.4356027048736","83.1535167188272","85.9121602105122","84.8961715662353","82.7794127692153","80.4856716188854","",
"Burkina Faso","BFA","Gross fixed capital formation (constant 2010 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","341756097.270171","347489639.06728","494382638.258745","494489991.069621","517619840.349807","518278795.478331","580605077.184513","524794152.013356","601018688.564425","575221864.598286","555826433.476268","682190697.586315","623234967.578817","678173041.109775","778732745.131179","786410731.895464","753991901.886799","858807034.511472","831553798.027149","1017954839.82634","1175613020.90785","1302709328.54055","1517674837.52331","1539629814.331","1701203455.70624","1866377435.39821","2174722228.06505","2200253595.46274","2650573788.61075","3281351283.1183","3597938672.22369","3045172695.46786","3365270012.02857","3378771016.78973","3605931546.17283","3658766428.41257","",
"Burkina Faso","BFA","Gross national expenditure (current LCU)","NE.DAB.TOTL.CN","84332472400","88827982800","95989854700","99571685400","102478717000","103641270300","106517572100","113486993400","116507228200","129044722600","131351642100","142223472700","156476833800","163558658100","194935562200","230399373300","257903984600","318042873900","374121758700","420789489700","466782683100","552213205000","664280924200","692275159000","699860107300","844677742600","846083850200","831322079200","904883060700","958694211600","958274961400","998517997600","983388995500","1012189003700","1166193197100","1335799676900","1548795183100","1654229467100","1908325220300","2128042000300","2163965000000","2348169056000","2513979000000","2769743000000","2926049000000","3343805000000","3476046719400","3710134000000","4361732000000","4545456000000","4910712000000","5472566000000","6364239000000","6783943000000","6670673000000","6793559000000","6822387847800","7572348248200","8521327469900","",
"Burkina Faso","BFA","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6316986083984","","","","","",
"Burkina Faso","BFA","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","155.6","154","152.6","151.1","149.9","148.8","147.8","147","146.3","145.7","145","144","142.6","140.2","136.8","132.6","128.3","124","120.3","117.1","114.4","112.3","110.4","108.7","106.9","105.1","103.4","101.6","100.2","99.3","98.8","98.7","98.7","98.6","98.1","97.3","96.2","95","93.6","92.3","90.9","89.4","87.7","85.7","83.3","80.5","77.5","74.3","71.2","68.1","65.2","62.4","59.8","57.5","55.4","53.6","51.9","50.4","49","",
"Burkina Faso","BFA","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","56.2042943340129","55.7676332849836","55.4431471486969","55.1987871774501","54.9931141409497","54.8032633950168","54.3637732928386","53.9648535965449","53.6166439230273","53.3424708424454","53.1523206720912","52.6895369312907","52.3523301144901","52.1083602134523","51.9085858071843","51.7265242685476","51.2689300070255","50.8432749603705","50.4632812643593","50.1498686359267","49.9076112707972","49.4599838535903","49.1311768885544","48.8885564688749","48.6972070705891","48.5459449609709","48.2925415161169","48.1169810627888","48.0145049112467","47.9867561929447","48.0338807484979","48.0065774603318","48.0564438500733","48.1760325753623","48.3565848957362","48.5879107950587","48.6534068522395","48.7916767453489","48.9801656600114","49.1945577985627","49.4224315646911","49.4839222488158","49.5914866387617","49.7346027723403","49.9037700558197","50.0913847366122","50.1267400400133","50.2062396763069","50.3222338095893","50.4724917989247","50.6558412865767","50.7413310908012","50.8847047807332","51.0718451575143","51.2901183926051","51.5343663194945","51.753082992064","51.9965737023822","52.2683357827238","",
"Burkina Faso","BFA","Population ages 15-64, total","SP.POP.1564.TO","2721218","2740122","2763796","2791758","2823536","2859014","2884126","2914173","2948967","2988750","3033580","3064109","3102562","3147491","3196633","3248837","3287024","3329076","3376559","3431865","3496159","3550555","3617343","3693884","3776957","3865225","3946523","4036226","4134321","4241464","4358278","4471189","4594728","4728857","4873444","5028185","5171754","5328179","5495833","5672724","5857980","6030372","6214802","6410881","6618328","6836894","7043932","7264935","7499164","7746489","8006839","8259140","8528772","8813591","9111224","9420818","9733899","10059169","10398183","",
"Burkina Faso","BFA","Primary school starting age (years)","SE.PRM.AGES","","","","","","","","","","","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","6","6","6","6","6","6","6","6","6","6",
"Burkina Faso","BFA","Specialist surgical workforce (per 100,000 population)","SH.MED.SAOP.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","","","","",
"Burkina Faso","BFA","Taxes less subsidies on products (constant LCU)","NY.TAX.NIND.KN","","","","","","","","","","","","","","","","","","","","","","","","","","22993504300","20615634900","21219868700","21000374300","21824514000","19699009500","29512869900","27427921900","21506754600","76442189800","81921622000","98151972900","109787045900","114026192900","115624001500","112492366900","132382188500","148693411600","160636303900","190100270400","234879826000","204264159800","222398930300","233538335400","278640679300","304420000000","355062016800","441183773900","483740986200","466490755200","499928622000","549432752600","617001576800","681389792300","",
"Burkina Faso","BFA","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","0.462097685556751","0.435143203083955","0.566299829237717","0.564629456540168","0.503390672163182","0.564274477419648","0.484056344530979","0.493317042619081","0.490229309846176","0.5292191118951","1.15150641138504","1.11190422167521","1.13366102360504","1.13503308125521","1.48653756285759","1.90452683162565","1.81121911924365","1.53008990767424","1.64096482441293","1.4806468828009","1.10862496520293","1.48404982025574","1.49759268661485","1.63773700520609","2.31706952989043","2.04452149999894","1.87148068453282","2.10316843882533","1.93275827718032","2.17350832034216","1.82463387792146","1.37586555217828","1.39462549685535","1.12805138856544","1.09803417656314","0.845081782169403","0.7694330762792","0.624049509968609","0.501171591822021","0.525906219775659","0.5647439456253","0.657635014499801","0.655722788785097","0.678257481025158","0.778117605460072","1.12647300748241","1.16512381000224","1.14052975704807","1.02591111566811","",
"Burkina Faso","BFA","Trained teachers in lower secondary education (% of total teachers)","SE.SEC.TCAQ.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.88804","","","","","","","","58.23324","59.74995","",
"Burkina Faso","BFA","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20948742438714","3.79908738938053","6.22050393280897","18.3033718783403","25.8785275341567","16.4671343602257","13.5058924823764","13.6218033377356","13.284291255998","15.1075419193045","15.4996398206904","15.222788860951","16.5677754075875","","",
"Burundi","BDI","Average working hours of children, study and work, ages 7-14 (hours per week)","SL.TLF.0714.SW.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1","","","","","","","","","",
"Burundi","BDI","Contributing family workers, total (% of total employment) (modeled ILO estimate)","SL.FAM.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4179992675781","33.3680000305176","32.9949989318848","32.7130012512207","31.951000213623","31.0879993438721","30.9780006408691","31.2070007324219","31.0650005340576","30.94700050354","30.8719997406006","30.8680000305176","30.8159999847412","30.8290004730225","30.8159999847412","30.8159999847412","30.8159999847412","30.8490009307861","30.8950004577637","30.8969993591309","30.9009990692139","30.9580001831055","31.0499992370605","31.0809993743896","30.4449996948242","30.0949993133545","29.7859992980957","29.4720001220703","29.2819995880127",
"Burundi","BDI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","-3.59026812582895","-3.00942472812131","-8.41652238216762","-6.47258561238188","-1.03144329893231","-6.13410034398202","-2.85038738673383","-5.50382096415844","-2.99542008499923","-1.82525676729153","1.04416596056391","-4.60400356055959","0.630045184343134","-5.44160379280805","-2.61184612113877","-5.76258887448881","-4.18720201167941","-0.397990077144825","-3.04630146043229","-3.53655815425186","-0.510079105705359","-10.4870452917285","-8.20727628763793","-16.0907339212268","-9.04769295369931","-14.811120701341","-12.6836310733343","-11.1925745502886","-10.5411407576575","-14.6012123750915","-12.0230782537444","-11.4793516742824","-11.3480101153339","","",
"Burundi","BDI","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","11.983570098877","","","","","","","","","","","27.5293006896973","","","","","","","","","","52.23776","","","","","","","","43.15719","","","","","","54.66303","","","61.22369","","",
"Burundi","BDI","Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182","","","","","","","","","","164","","","","","","","","","","96.6","","","","","72","","","63.1","",
"Burundi","BDI","Net bilateral aid flows from DAC donors, Switzerland (current US$)","DC.DAC.CHEL.CD","","","","40000","10000","70000","30000","30000","50000","170000","140000","180000","490000","390000","310000","440000","470000","450000","660000","740000","1120000","940000","1090000","940000","1290000","3280000","10710000","2660000","2160000","2370000","2110000","1660000","2970000","1790000","1410000","570000","1980000","880000","1930000","2560000","3390000","3900000","2430000","3280000","4900000","4620000","5360000","6360000","6000000","9580000","12050000","15260000","13000000","11190000","10370000","6880000","7150000","8980000","","",
"Burundi","BDI","Population ages 65 and above, male","SP.POP.65UP.MA.IN","34844","35840","36710","37485","38212","38899","40122","41316","42399","43254","43831","45989","47963","49854","51754","53706","54446","55167","55845","56396","56743","57726","58535","59151","59582","59866","60837","61685","62361","62799","62965","63694","63987","63830","63240","62266","63585","64680","65565","66241","66691","67676","68556","69281","69801","70061","71882","73746","75578","77288","78861","80742","82474","84438","87203","91095","96579","102943","110024","",
"Burundi","BDI","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268403","270136","271745","271883","300302","173017","20733","22028","25093","22109","27136","27896","40533","40971","48808","20681","13176","24483","21093","24967","29365","35659","41813","45490","52936","53363","57469","62353","71507","",
